,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weightdecay,epoch,train loss,train error,test error
6,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,982.9590454101562,0.4557291567325592,1.1399999856948853
7,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,985.9759521484376,0.4407552182674408,0.7799999713897705
8,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1046.8636474609377,0.48828125,0.9200000166893004
9,gd,symmetric-door,square,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,984.1376953125,0.4427083432674408,1.0
0,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,299.91363525390625,0.05076084099709988,0.3400000035762787
1,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,306.697021484375,0.06555773690342903,0.4600000083446503
2,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,296.7698516845703,0.05937520787119865,0.3199999928474426
3,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,296.5159606933594,0.057185143232345574,0.4399999976158142
4,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,306.13970947265625,0.05739155039191246,0.36000001430511475
5,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,305.64898681640625,0.061229541897773736,0.41999998688697815
6,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,317.0081787109375,0.0663113072514534,0.41999998688697815
7,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,293.5708312988281,0.057883815839886665,0.3400000035762787
8,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,302.8526611328125,0.06925369426608086,0.4000000059604645
9,p-sgd,symmetric-door,square,4.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,304.3652648925781,0.0638803243637085,0.3199999928474426
0,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.7810668945312,0.0838216170668602,0.10000000149011612
1,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.6866455078125,0.0852864570915699,0.119999997317791
2,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.9319458007812,0.0833333358168602,0.14000000059604645
3,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.62744140625,0.0833333320915699,0.10000000149011612
4,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.7241821289062,0.08544921875,0.119999997317791
5,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.385986328125,0.08447265625,0.119999997317791
6,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.833251953125,0.0847981758415699,0.10000000149011612
7,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.6403198242188,0.0826822929084301,0.119999997317791
8,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.4661865234375,0.0847981795668602,0.10000000149011612
9,sgd,symmetric-door,square,12.0,1024,1,6144,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1244.4990234375,0.08349609375,0.10000000149011612
0,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,954.3019104003906,0.09281348437070848,0.239999994635582
1,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,957.8560485839844,0.08850279822945595,0.25999999046325684
2,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,970.242645263672,0.0914706289768219,0.3199999928474426
3,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,959.2821655273438,0.08978051692247391,0.239999994635582
0,p-sgd,symmetric-door,square,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,5605,2011.6942138671875,0.07918829843401909,0.019999999552965164
1,p-sgd,symmetric-door,square,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2029.6048583984373,0.08267870917916298,0.2199999988079071
2,p-sgd,symmetric-door,square,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,19443,2077.6571044921875,0.0808119922876358,0.019999999552965164
3,p-sgd,symmetric-door,square,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2000.8599853515625,0.0860815979540348,0.10000000149011612
4,p-sgd,symmetric-door,square,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2047.7239990234373,0.0831298828125,0.2199999988079071
5,p-sgd,symmetric-door,square,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2041.40576171875,0.08112994581460953,0.1599999964237213
0,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,700.587890625,0.1322568655014038,0.3799999952316284
1,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,697.2845764160156,0.12830395251512527,0.6399999856948853
2,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,667.0177917480469,0.11310805380344392,0.5799999833106995
3,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,703.8671875,0.13943089544773102,0.5
4,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,722.5770263671875,0.2389863133430481,0.8999999761581421
5,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,682.3270568847656,0.10602112486958504,0.5
6,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,720.1683044433594,0.2302337810397148,0.7400000095367432
7,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,682.9896240234375,0.1211921125650406,0.5199999809265137
8,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,695.4770812988281,0.13111508637666702,0.5
9,p-sgd,symmetric-door,logloss,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,747.2791748046875,0.20448685437440872,1.0
0,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,77,18.0205192565918,0.0,0.8199999928474426
1,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,64,19.366127967834476,0.0,0.959999978542328
2,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,83,18.1293420791626,0.0,1.0800000429153442
3,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,71,19.15185546875,0.0,0.9200000166893004
4,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,52,21.44941520690918,0.0,0.9800000190734864
5,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,47,22.059754371643066,0.0,1.1599999666213991
6,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,57,19.52751922607422,0.0,0.959999978542328
7,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,58,19.800142288208008,0.0,0.9800000190734864
8,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,46,21.03221607208252,0.0,1.0599999427795408
9,sgd,symmetric-door,logloss,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,65,20.096720695495605,0.0,0.8999999761581421
0,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,925.864013671875,0.53515625,0.6800000071525574
1,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,927.5085144042968,0.5218749940395355,0.959999978542328
2,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,935.2630310058594,0.5335937440395355,1.1200000047683716
3,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,912.2940063476562,0.5144531279802322,1.0
4,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,936.597412109375,0.5367187559604645,0.9800000190734864
5,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,931.2969665527344,0.525390625,0.959999978542328
6,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,906.9172973632812,0.5023437589406967,0.959999978542328
7,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,945.6975402832032,0.5406250059604645,0.7799999713897705
8,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,945.2487487792968,0.543749988079071,1.0
9,sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,916.7800598144532,0.5082031190395355,0.959999978542328
0,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.767578125,0.115234375,0.3400000035762787
1,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.8818969726562,0.1158854141831398,0.3199999928474426
2,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.5144653320312,0.1155598983168602,0.3400000035762787
3,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.7368774414062,0.1162109375,0.36000001430511475
4,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.6795654296875,0.1106770820915699,0.30000001192092896
5,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.6365356445312,0.1129557304084301,0.3199999928474426
6,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.7207641601562,0.1175130233168602,0.3199999928474426
7,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.6786499023438,0.1171875,0.36000001430511475
8,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1777.4026489257812,0.5403645634651184,0.8399999737739563
9,sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1803.0314331054688,0.5458984375,1.0399999618530271
0,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2184.695556640625,0.3974609375,0.7200000286102295
1,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2268.080078125,0.43896484375,1.2000000476837158
2,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2283.260009765625,0.46484375,1.0
3,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2230.595458984375,0.423828125,1.0800000429153442
4,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2286.72216796875,0.46875,1.0399999618530271
5,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2257.646728515625,0.43310546875,0.959999978542328
6,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2277.603515625,0.4560546875,1.0399999618530271
7,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2283.9912109375,0.45849609375,1.0199999809265137
8,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2287.44482421875,0.45751953125,1.0199999809265137
9,gd,symmetric-door,logloss,4.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2235.196533203125,0.41064453125,0.8600000143051147
0,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,4559,4985.383544921875,0.09892050921916963,0.019999999552965164
1,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4986.927734375,0.11400235816836354,0.25999999046325684
2,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,2618,5041.765625,0.1153118647634983,0.019999999552965164
3,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4971.8369140625,0.10983515158295633,0.1599999964237213
4,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5022.519775390625,0.11018853634595872,0.20000000298023224
5,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5020.54150390625,0.1086924374103546,0.2199999988079071
6,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,16383,5057.646728515625,0.11135297641158104,0.019999999552965164
7,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5024.83984375,0.11371174082159995,0.20000000298023224
8,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4934.049560546875,0.10145856440067293,0.1599999964237213
9,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5037.7236328125,0.11087899282574654,0.20000000298023224
0,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1933.2708129882806,0.12613274157047272,0.2800000011920929
1,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1917.882751464844,0.12274914234876633,0.25999999046325684
2,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1938.181640625,0.12565406411886215,0.25999999046325684
3,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1912.875,0.120632603764534,0.20000000298023224
4,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1897.2962036132806,0.12192396447062492,0.239999994635582
5,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1937.8784790039065,0.1162734106183052,0.2800000011920929
6,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1968.3331909179688,0.1153569445014,0.25999999046325684
7,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1887.2611083984373,0.11505052447319032,0.4000000059604645
8,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1948.4266357421875,0.12175358831882475,0.30000001192092896
9,p-sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1963.1671752929688,0.12469932064414024,0.2199999988079071
0,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,392.2505035400391,0.06910247355699539,0.4399999976158142
1,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,396.4937896728516,0.06072522141039372,0.2800000011920929
2,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,386.38758850097656,0.07269171997904778,0.3199999928474426
3,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,401.9756927490234,0.06578733399510384,0.3799999952316284
4,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,399.3051452636719,0.06579708307981491,0.30000001192092896
5,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,394.5598449707031,0.06719368696212769,0.4600000083446503
6,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,370.1872100830078,0.05900313705205916,0.3400000035762787
7,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,406.6797943115234,0.06440351530909537,0.3199999928474426
8,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,412.6829681396485,0.07499507069587708,0.4399999976158142
9,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,396.6627197265625,0.074408158659935,0.36000001430511475
0,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,265.8810272216797,0.3271484375,1.0399999618530271
1,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,260.77633666992193,0.296875,0.9200000166893004
2,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,264.093994140625,0.306640625,1.1200000047683716
3,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,268.7732391357422,0.3525390625,0.8600000143051147
4,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,266.509506225586,0.326171875,1.0
5,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,266.76498413085943,0.3115234375,0.9399999976158142
6,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,269.67567443847656,0.32421875,1.0399999618530271
7,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,270.2499847412109,0.3271484375,0.959999978542328
8,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,285.6273956298828,0.36328125,1.0399999618530271
9,sgd,symmetric-door,square,2.0,1024,1,1024,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,275.355209350586,0.3466796875,1.0199999809265137
0,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1040.082763671875,0.31640625,1.100000023841858
1,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1031.361572265625,0.318359375,0.9200000166893004
2,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1048.908203125,0.34375,0.8799999952316284
3,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1041.93603515625,0.3193359375,0.9800000190734864
4,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1041.8463134765623,0.3076171875,1.0399999618530271
5,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1028.9031982421877,0.3056640625,1.0399999618530271
6,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1060.0618896484377,0.345703125,1.0599999427795408
7,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1046.766357421875,0.33203125,0.8000000119209291
8,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1057.0010986328123,0.34765625,1.0599999427795408
9,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1056.6365966796877,0.333984375,1.0399999618530271
0,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1870.2889404296875,0.5355468988418579,0.8399999737739563
1,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1928.208984375,0.539843738079071,0.9399999976158142
