,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
3,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2116,27.52652370929718,0.13078575623221694,0.18000000715255735
4,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1684,27.21208071708679,0.1095410947338678,0.1599999964237213
5,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1160,27.198066020011897,0.12615894599584862,0.18000000715255735
6,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1154,26.982571530342106,0.1214028703281656,0.2199999988079071
7,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,1784,27.67963666915893,0.12213627613382412,0.14000000059604645
8,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,1646,26.75189197063446,0.11780341798439622,0.1599999964237213
9,p-sgd,symmetric-door,square,20.0,1024,1,128,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2275,27.227768909931182,0.11988281884696335,0.239999994635582
0,p-sgd,symmetric-door,logloss,10.0,1024,1,128,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2594,55.59358434677124,0.39976211711764337,0.6000000238418579
1,p-sgd,symmetric-door,logloss,10.0,1024,1,128,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,1335,51.693618059158325,0.3660945516079665,0.5600000023841858
2,p-sgd,symmetric-door,logloss,10.0,1024,1,128,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1777,54.379722690582284,0.3914574190974235,0.5799999833106995
3,p-sgd,symmetric-door,logloss,10.0,1024,1,128,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2447,54.268088817596436,0.4003997284919024,0.6000000238418579
4,p-sgd,symmetric-door,logloss,10.0,1024,1,128,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1305,54.70714225769043,0.3985676132142544,0.6800000071525574
5,p-sgd,symmetric-door,logloss,10.0,1024,1,128,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1586,56.9312105178833,0.4232120003551245,0.5799999833106995
