,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,seed,epoch,train loss,test loss
2,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,27,5,30,6700,0.10325752198696136,0.09679568558931352
3,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,27,5,31,3500,0.10063375532627106,0.0978771448135376
4,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,27,5,32,21100,0.07873325794935226,0.09880024939775467
0,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,22,5,23,4300,0.10365556180477142,0.09689615666866302
1,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,22,5,24,5500,0.09306129813194276,0.09802915155887604
2,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,22,5,25,4100,0.1556028127670288,0.0966075211763382
3,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,22,5,26,3300,0.1941930651664734,0.09820451587438583
4,gd,4.0,1024,2,4096,0.01,0.0,False,10000,0,100,22,5,27,3400,0.1357535719871521,0.09675688296556473
0,sgd,4.0,1024,1,32,0.01,0.0,False,10000,0,100,37,5,38,100000,21.560900278389454,159.3177223205566
0,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,32,5,33,100000,70.16173553466797,444.7183532714844
1,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,32,5,34,100000,59.579017639160156,400.2746887207031
2,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,32,5,35,100000,68.54683685302734,387.9591369628906
3,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,32,5,36,100000,47.2351188659668,242.2353363037109
4,gd,2.5,1024,2,2560,0.01,0.0,False,10000,0,100,32,5,37,100000,74.31942749023438,452.88458251953125
0,sgd,2.5,1024,1,32,0.002,0.9,False,10000,0,100,32,5,33,100000,10.781413251161576,96.05191326141356
1,sgd,2.5,1024,1,32,0.002,0.9,False,10000,0,100,32,5,34,100000,10.61182468533516,189.7104377746582
0,sgd,3.0,1024,1,32,0.01,0.0,False,10000,0,100,27,5,28,100000,16.43201192220052,61.811043500900276
0,gd,2.5,1024,5,2560,0.002,0.9,False,10000,0,100,22,5,23,100000,0.01740151830017567,23.573978424072266
1,gd,2.5,1024,5,2560,0.002,0.9,False,10000,0,100,22,5,24,100000,0.02674829214811325,41.96612548828125
2,gd,2.5,1024,5,2560,0.002,0.9,False,10000,0,100,22,5,25,100000,0.01920469664037228,24.29172134399414
3,gd,2.5,1024,5,2560,0.002,0.9,False,10000,0,100,22,5,26,100000,0.02144724316895008,28.60880851745605
4,gd,2.5,1024,5,2560,0.002,0.9,False,10000,0,100,22,5,27,100000,0.025590023025870327,28.149139404296875
0,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,32,5,33,52800,0.2117706537246704,2.3650665283203125
1,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,32,5,34,56900,0.1994228959083557,2.100104570388794
2,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,32,5,35,50300,0.2253876179456711,2.807377338409424
3,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,32,5,36,50500,0.25753837823867803,3.3180007934570312
4,gd,3.5,1024,10,3584,0.01,0.0,False,10000,0,100,32,5,37,59200,0.21587790548801425,2.7045764923095703
0,gd,2.0,1024,1,2048,0.01,0.9,False,10000,0,100,22,5,23,100000,321.9528503417969,576.2646484375
1,gd,2.0,1024,1,2048,0.01,0.9,False,10000,0,100,22,5,24,100000,361.335693359375,852.7950439453125
2,gd,2.0,1024,1,2048,0.01,0.9,False,10000,0,100,22,5,25,100000,292.17010498046875,787.1212158203125
3,gd,2.0,1024,1,2048,0.01,0.9,False,10000,0,100,22,5,26,100000,354.13226318359375,1355.4599609375
4,gd,2.0,1024,1,2048,0.01,0.9,False,10000,0,100,22,5,27,100000,317.70074462890625,709.5425415039062
0,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,33,300,0.03439664840698242,0.0007025295635685325
1,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,34,400,0.10399670898914336,0.002040007384493947
2,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,35,200,0.9673073291778564,0.020562242716550827
3,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,36,300,0.023308414965868,0.00034526956733316183
4,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,37,200,1.4160994291305542,0.02559423074126244
5,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,38,300,3.4691946506500244,0.055108997970819466
6,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,39,200,1.530800223350525,0.02715269848704338
7,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,40,200,0.7680603265762329,0.017430666834115982
8,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,41,200,2.8039469718933105,0.0462498813867569
9,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,32,10,42,300,1.0029103755950928,0.0221355464309454
0,sgd,3.0,1024,1,32,0.01,0.0,False,10000,0,100,37,5,38,100000,14.655299688378971,98.45907783508301
0,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,22,5,23,8000,943.94970703125,671.366455078125
1,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,22,5,24,3600,928.7670288085938,882.1340942382812
2,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,22,5,25,4300,1012.5558471679688,680.6842651367188
3,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,22,5,26,2900,877.7778930664062,402.8849487304688
4,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,22,5,27,8200,1002.5445556640624,858.790283203125
0,gd,3.5,1024,1,3584,0.01,0.0,False,10000,0,100,22,5,23,3200,1846.2630615234373,438.5898742675781
1,gd,3.5,1024,1,3584,0.01,0.0,False,10000,0,100,22,5,24,2400,2096.23193359375,541.2374267578125
2,gd,3.5,1024,1,3584,0.01,0.0,False,10000,0,100,22,5,25,3100,1713.7943115234375,384.65460205078125
3,gd,3.5,1024,1,3584,0.01,0.0,False,10000,0,100,22,5,26,4700,2114.9130859375,569.7706909179688
4,gd,3.5,1024,1,3584,0.01,0.0,False,10000,0,100,22,5,27,2500,2175.581298828125,476.3479309082031
0,gd,2.0,1024,10,2048,0.002,0.9,False,2000,0,100,22,5,23,20000,0.11983519792556765,244.45751953125
1,gd,2.0,1024,10,2048,0.002,0.9,False,2000,0,100,22,5,24,20000,0.12127284705638885,187.23654174804688
2,gd,2.0,1024,10,2048,0.002,0.9,False,2000,0,100,22,5,25,20000,0.14796094596385956,242.3470764160156
3,gd,2.0,1024,10,2048,0.002,0.9,False,2000,0,100,22,5,26,20000,0.13964799046516418,232.55828857421875
4,gd,2.0,1024,10,2048,0.002,0.9,False,2000,0,100,22,5,27,20000,0.133697509765625,249.20469665527344
0,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,32,5,33,10000,1415.6875,518.3834228515625
1,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,32,5,34,4100,1363.7803955078125,689.360107421875
2,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,32,5,35,6100,1385.514404296875,900.7217407226562
3,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,32,5,36,5000,1275.8719482421875,628.2756958007812
4,gd,3.0,1024,1,3072,0.01,0.0,False,10000,0,100,32,5,37,5600,1324.5562744140625,662.4576416015625
0,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,23,200,0.3088568150997162,0.005616312380880117
1,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,24,200,0.5420156717300415,0.012527083978056908
2,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,25,200,3.7501871585845943,0.07267066836357118
3,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,26,200,0.4445960223674774,0.010598131455481052
4,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,27,300,2.304438829421997,0.06332165002822876
5,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,28,200,1.9280318021774288,0.053635269403457635
6,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,29,300,0.05727580189704895,0.0015477814013138411
7,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,30,300,0.05159351974725723,0.001598249771632254
8,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,31,300,0.015067550353705885,0.0004006183007732034
9,gd,10.0,1024,1,10240,0.001,0.0,False,8000,0,100,22,10,32,600,0.7301123738288879,0.013473612256348131
0,sgd,3.0,1024,1,32,0.002,0.9,False,10000,0,100,22,5,23,100000,17.473542461792633,104.30575942993164
0,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,27,5,28,19000,0.02839433215558529,0.09940294921398164
1,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,27,5,29,17900,0.0329330638051033,0.0999237596988678
2,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,27,5,30,18400,0.032489128410816186,0.09961161017417908
3,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,27,5,31,16700,0.039049699902534485,0.09960739314556122
4,gd,4.0,1024,5,4096,0.002,0.9,False,10000,0,100,27,5,32,22900,0.025256024673581123,0.09945837408304213
0,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,22,5,23,37600,0.1290864497423172,241.61178588867188
1,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,22,5,24,41500,0.10719380527734756,186.77696228027344
2,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,22,5,25,43300,0.11986804753541945,239.58642578125
3,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,22,5,26,40600,0.12759467959403992,231.0016021728516
4,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,22,5,27,40700,0.12223204970359802,246.0719146728516
0,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,27,5,28,9100,847.4650268554688,896.5853271484375
1,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,27,5,29,6500,818.6724853515625,780.2621459960938
2,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,27,5,30,6300,817.7421264648438,402.7043151855469
3,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,27,5,31,11300,784.968017578125,619.479248046875
4,gd,2.5,1024,1,2560,0.01,0.0,False,10000,0,100,27,5,32,5600,861.3973999023438,704.9685668945312
0,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,37,5,38,34800,0.14353568851947784,202.97740173339844
1,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,37,5,39,39900,0.1179358959197998,216.3730316162109
2,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,37,5,40,39400,0.11796404421329497,266.7250366210937
3,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,37,5,41,42400,0.09602689743041992,186.34518432617188
4,gd,2.0,1024,10,2048,0.01,0.0,False,10000,0,100,37,5,42,35200,0.12067172676324844,189.23825073242188
0,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,33,2600,1.9498381614685056,0.0926925763487816
1,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,34,2500,2.158783435821533,0.188434898853302
2,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,35,2500,2.0289571285247803,0.09438306838274002
3,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,36,2400,2.1350564956665044,0.09485813230276108
4,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,37,5100,1.5999053716659546,0.1897878646850586
5,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,38,3400,1.5224807262420654,0.09916404634714128
6,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,39,2900,1.9251834154129028,0.0964607298374176
7,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,40,2600,1.97510027885437,0.10876347124576567
8,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,41,3000,1.6481176614761353,0.12221761047840117
9,gd,8.0,1024,2,8192,0.001,0.0,False,8000,0,100,32,10,42,2600,2.1892852783203125,0.09933120757341383
0,sgd,3.0,1024,1,32,0.002,0.9,False,10000,0,100,37,5,38,100000,16.334124515453976,141.77432632446292
0,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,27,5,28,27000,0.3062027394771576,222.68138122558597
1,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,27,5,29,24100,0.4346872568130493,199.616943359375
2,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,27,5,30,23400,0.42591848969459534,195.8009490966797
3,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,27,5,31,27700,0.3547382354736328,257.594970703125
4,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,27,5,32,25800,0.4153889417648315,235.74346923828125
0,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,27,5,28,80000,2.074653148651123,282.90875244140625
1,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,27,5,29,79200,2.315561532974243,265.66748046875
2,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,27,5,30,73300,2.216635227203369,254.2733154296875
3,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,27,5,31,78500,1.9849330186843872,217.2239227294922
4,gd,2.0,1024,5,2048,0.001,0.0,False,8000,0,100,27,5,32,80000,2.3081982135772705,286.0976867675781
