,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,tau,seed,epoch,train error,test error
5,p-sgd,2.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.007943851291202009,1.0311239957809448
6,p-sgd,2.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,6.101559829403413e-05,0.026217307895421985
7,p-sgd,2.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.04041445143520832,6.030081272125244
8,p-sgd,2.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.0002582618879387156,0.04166216403245926
9,p-sgd,2.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.054679636657238,4.256466865539552
0,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.00013656380785202296,0.23237478733062744
1,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.00013016819927239945,0.1891567558050156
2,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.00018742627435131,0.2495852112770081
3,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.00021861436289327682,0.28631293773651123
4,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.00016350729796007119,0.20708829164505005
5,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.00022925225008899966,0.3009709417819977
6,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.00021472929620358627,0.2290143370628357
7,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.00019778219636161035,0.2910691499710083
8,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.00018681216291345967,0.2759939432144165
9,p-sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.00023591697451289898,0.20483195781707764
0,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,4.399192187065637e-05,0.006718636956065893
1,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,4.319638276228943e-05,0.007173621095716953
2,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,3.809297982115823e-05,0.005127506330609322
3,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,4.11433824751839e-05,0.005012775771319865
4,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,3.9107910879465635e-05,0.005337319802492857
5,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,4.1966368257817514e-05,0.005120900459587574
6,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,3.673150996519325e-05,0.0046049519442021855
7,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,4.174897924258403e-05,0.0072187320329248905
8,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,3.8220220289986166e-05,0.00548426853492856
9,sgd,4.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,4.137196572173707e-05,0.00514936214312911
0,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.8659364227205515,4.5610694885253915
1,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.8365953862667084,3.3279895782470703
2,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.8081433027982712,4.5447773933410645
3,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.8562409840524197,4.846703052520752
4,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.8377903494983912,5.8039655685424805
5,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.7410017717629671,3.0420706272125244
6,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.7956033423542976,3.3380341529846187
7,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.8339020516723394,5.377847671508789
8,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.8761358689516783,3.761498212814331
9,sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.824427830055356,3.80763578414917
0,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.29765923917293546,10.884729385375977
1,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.2652934558689594,8.050342559814451
2,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.306524608284235,8.222048759460451
3,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.2422770097851753,4.465086936950684
4,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.27745148465037345,10.128807067871094
5,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.3178538642823696,6.704420566558838
6,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.32142063304781915,6.4874444007873535
7,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.2571440376341343,7.488944530487059
8,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.2259530246257782,5.047574520111084
9,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.2887529440224171,5.486247539520264
0,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,2279,3.187366668758581e-05,0.00099958386272192
1,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,4023,4.183110922895139e-05,0.0009988928213715553
2,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,2848,2.3234066572643185e-05,0.000999978045001626
3,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,10815,1.4253885183279635e-05,0.0009988996898755431
4,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,2640,4.300591860685797e-05,0.000999018899165094
5,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,3780,1.827684319063597e-05,0.0009994468418881297
6,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,2939,3.945998124826085e-05,0.0009999055182561278
7,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,3986,3.2930309446653284e-05,0.0009993669809773564
8,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,3433,2.0075406220192754e-05,0.0009968739468604326
9,sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,14543,2.373824158244783e-05,0.0009987694211304188
0,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,4.0427093608741416e-05,1.9802302122116089
1,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,6.469606660175486e-05,2.1713297367095947
2,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,8.631125683677965e-05,2.314574241638184
3,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,6.146748955870862e-05,2.027160882949829
4,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,4.4334668018564116e-05,2.080819845199585
5,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,6.701657684970996e-05,2.2435009479522705
6,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,4.966556844010484e-05,1.8076393604278564
7,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.00010449144519952823,2.2752001285552983
8,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,4.9973298473560135e-05,1.9947516918182373
9,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,7.535774238931481e-05,2.170186281204224
0,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,33,816,4.770393901968159e-05,0.000995157053694129
1,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,34,1370,6.766676584187994e-05,0.0009362201672047377
2,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,35,1026,8.51391009096655e-05,0.0009162945789285004
3,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,36,20002,,
4,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,37,939,9.783346571826508e-05,0.0009533804841339588
5,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,38,535,0.00016533660319899873,0.0009965838398784401
6,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,39,1464,6.488326757140126e-05,0.0009925062768161297
7,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,40,964,9.403918959703464e-05,0.00090684526367113
8,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,41,1112,7.350364233259046e-05,0.0009543407941237092
9,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,42,579,6.134328772792028e-05,0.000969051499851048
0,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,4359,3.251261757343725e-05,0.0009980916511267424
1,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,7221,2.3514973690907933e-05,0.0009998469613492489
2,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,6662,1.7896182758444672e-05,0.0009986703516915438
3,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.13222559621291502,4.475186347961426
4,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,5801,2.7693845497976452e-05,0.0009945973288267849
5,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,6322,2.0193135502008124e-05,0.0009995921282097695
6,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,5833,4.840512169071839e-05,0.0009925588965415957
7,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,15003,2.60560983146466e-05,0.0009967145742848516
8,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,10499,1.4066552889094705e-05,0.0009991929400712252
9,p-sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,8889,2.278441706948797e-05,0.0009989876998588443
0,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,23,20002,0.004281815141439438,4.394434452056885
1,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,24,20002,0.0024181969711207785,3.374194622039795
2,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,25,20002,0.004061071871547028,4.014801979064941
3,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,26,20002,0.0027916488324990496,5.6980977058410645
4,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,27,20002,0.009672446831245908,3.8137743473052983
5,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,28,20002,0.005721357912989332,5.119012832641602
6,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,29,20002,0.005218341670115478,4.498171806335449
7,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,30,20002,0.004099170124391094,6.0063018798828125
8,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,31,20002,0.004963883693562821,6.6630616188049325
9,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,2.0,32,20002,0.003831297712167725,4.692389965057373
0,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,2172,2.488145020151933e-05,0.0009981226176023485
1,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,2043,3.447857676519561e-05,0.0009938825387507675
2,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,5521,3.9326100363723526e-05,0.0009933629771694539
3,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,1813,3.9345182813121944e-05,0.0009972854750230908
4,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,2335,2.821300898858681e-05,0.0009991372935473919
5,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,2288,4.353794327016658e-05,0.0009854409145191312
6,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,2503,2.756753622179531e-05,0.0009982686024159193
7,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,1963,4.895350707556645e-05,0.0009949677623808382
8,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,1814,6.0184921494510484e-05,0.0009525793138891461
9,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,3221,2.8608559489384792e-05,0.0009883777238428593
0,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.00028625974118767766,2.60568904876709
1,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.0002138663521691342,2.4528882503509517
2,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.00024966687487903977,3.0427920818328857
3,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.00029343356527533615,3.3535308837890625
4,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.000145876473197859,2.852578401565552
5,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.00025038717285497114,3.274100542068481
6,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.00026814648936124286,2.765045404434204
7,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.00027380291612644214,2.672280788421631
8,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.00025657205696916213,2.554251909255981
9,sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.00015731548319308786,2.736790657043457
0,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,33,20002,0.18056843848899007,5.144245147705078
1,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,34,20002,0.2148345783352852,11.823446273803713
2,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,35,20002,,
3,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,36,20002,0.2001918936148286,9.93661117553711
4,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,37,20002,,
5,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,38,20002,,
6,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,39,20002,0.20059617469087246,9.338607788085938
7,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,40,20002,0.14767279429361224,9.905584335327148
8,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,41,20002,0.17589740036055446,8.992413520812988
9,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,42,20002,0.22908101975917816,8.478218078613281
0,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,6723,0.00015606973397552792,0.0009862512815743683
1,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.5799031285569072,4.161427021026611
2,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.4959890088066458,4.55958366394043
3,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,9.838995083555345e-05,0.0010094663593918083
4,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.5783220566809177,4.825239658355713
5,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.612443677149713,4.998683452606201
6,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,9224,0.00014788959083489317,0.0009826282039284706
7,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.5830276440829039,3.672701358795166
8,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.6250505018979311,4.175150394439696
9,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.5508740730583668,3.074692964553833
0,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.006650507770245896,5.4966301918029785
1,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.0063017564825713634,6.8595542907714835
2,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.005609962361631915,5.001673698425293
3,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.00787295465124771,5.275891304016113
4,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.007303194841369986,3.9704339504241934
5,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.007321234792470931,5.349465370178223
6,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.006606874492717907,6.096640586853027
7,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.007216414029244333,6.400467395782472
8,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.00794472813140601,5.832355976104736
9,sgd,2.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.007381711126072331,4.547591209411621
0,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.15446107555180788,6.7051024436950675
1,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.10270584980025887,9.327571868896484
2,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.17671219864860174,6.099569320678711
3,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.1193703687749803,9.460118293762207
4,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.14444788685068488,6.022829055786133
5,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.15746726375073195,12.966592788696287
6,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.13800863549113274,8.429588317871094
7,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.13171656243503094,6.13576602935791
8,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.1243868488818407,7.570449829101562
9,p-sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.1436586333438754,10.112722396850586
0,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,2.3601414113727515e-05,0.0023821815848350525
1,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,2.774320881826497e-05,0.002389827510342002
2,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,2.44129782345226e-05,0.0017785143572837114
3,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,2.373550472611896e-05,0.001879230490885675
4,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,2.296441948601569e-05,0.0017116377130150795
5,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,20002,2.5540577667015892e-05,0.0013127656420692801
6,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,2.419702894940201e-05,0.0015197680331766605
7,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,2.8445523412301558e-05,0.0029003643430769444
8,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,2.473557879056898e-05,0.0019115996547043324
9,p-sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,2.5019526106007106e-05,0.0021647275425493717
0,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.0001620476911436223,0.09309410303831099
1,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.00015198099360228903,0.1261519491672516
2,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.00018300740521226544,0.1084638237953186
3,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.0001956272371899104,0.13592642545700073
4,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.00020869659056188541,0.14567846059799194
5,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.0002314142881611284,0.12252378463745114
6,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.0002964631288098948,0.19621862471103668
7,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.00026377818479280296,0.20299381017684934
8,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.00015771870615329442,0.11098740249872208
9,sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.00024004817896639,0.12870323657989502
0,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,23,20002,,
1,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,24,20002,,
2,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,25,162,0.00056069846777973,0.0009869748027995227
3,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,26,20002,,
4,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,27,20002,,
5,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,28,195,0.00044305681512923917,0.00099845917429775
6,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,29,146,0.0003382438394510245,0.0008697281591594219
7,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,30,20002,,
8,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,31,20002,,
9,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,0.5,32,141,0.0003840868439510814,0.0009894587565213444
0,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.00030553595715900885,0.7428348660469055
1,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.0005071931300335564,1.1277472972869873
2,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.00025898316598613744,0.608696699142456
3,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.00025210788153344764,0.6217796206474304
4,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.0007037531671812758,1.2762210369110107
5,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.0004107169581402559,0.89569491147995
6,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.00036310937284724784,0.6306261420249939
7,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.00032457390625495464,0.6021167039871216
8,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.00031979828054318205,0.7561732530593872
9,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.0015401949232909829,1.5289521217346191
0,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.005288462300086394,5.224241733551025
1,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.005470699514262378,5.060830116271973
2,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.005425016657682136,3.65201997756958
3,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.005358615046134219,3.8541884422302246
4,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.005616711627226323,5.182379722595215
5,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.005566038307733835,4.540625095367432
6,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.00572480057599023,4.432489395141602
7,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.006616031110752374,6.692922592163086
8,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.0057559759297873825,6.057713031768799
9,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.0063512966444250205,6.226950168609619
0,sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.4861193870504697,4.640836715698242
1,sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.4660287350416184,6.881545543670653
2,sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.495636273175478,5.118370056152344
3,sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.5657142574588457,4.272517681121826
